TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Marker
1741872007.453125,-20.3051,-20.6369,-11.3628,-21.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.457031,-38.4467,8.5268,1.7051,-29.3247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.460938,-19.3488,-0.7962,-25.7317,-10.8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.464844,-19.8603,-25.9710,-13.4492,-24.6665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.468750,-24.3453,11.7870,-55.9795,-20.5363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.472656,-19.9112,-33.6618,-40.6463,-33.8007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.476562,1.5727,-19.7608,-23.3480,-16.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.480469,-8.0011,-7.6605,-49.6921,-33.6210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.484375,-11.3971,-15.7525,-13.0813,-32.9021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.488281,6.6298,36.1318,-17.7200,-21.5569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.492188,-19.7866,-24.9142,-3.0633,13.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.496094,9.4735,23.0421,-5.0098,-10.2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.500000,14.0775,-30.2728,2.0814,-3.1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.503906,30.8271,-35.0342,-28.7066,14.3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.507812,-8.0580,13.2953,-0.7239,14.6563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.511719,2.9284,26.9769,27.7319,4.9840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.515625,6.2335,40.7371,2.2965,7.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.519531,26.9206,43.8732,11.0222,38.2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.523438,23.2850,22.9249,20.0788,9.8596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.527344,27.4237,26.3828,21.0100,40.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.531250,-14.8477,20.3999,35.1816,17.6619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.535156,35.6812,36.4874,24.9691,-13.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.539062,13.1507,-8.9058,7.7060,26.1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.542969,13.3640,-4.8962,-12.7399,23.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.546875,5.7758,13.0633,53.7018,13.7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.550781,-14.0641,11.1449,3.1067,-8.2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.554688,-1.4655,10.9509,11.0625,-12.6332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.558594,-12.1275,-14.3287,-43.1701,-19.7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.562500,-15.5657,-23.9816,-17.0904,-28.5086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.566406,-11.3607,-8.2016,-20.8803,-17.2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.570312,-21.4199,-36.3337,-23.8864,-27.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.574219,-40.2232,5.1812,-6.2995,-32.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.578125,-21.2778,-26.0991,-21.8517,-35.6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.582031,8.1907,-20.3350,-23.1273,-21.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.585938,-21.1445,-1.5739,-14.7114,-1.5916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.589844,-7.3201,-19.6259,-11.1495,-14.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.593750,8.4195,-21.3353,-26.1230,-32.3328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.597656,32.5752,18.0770,10.7822,-7.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.601562,1.7835,-10.0264,-8.7885,5.9854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.605469,-8.2911,14.0142,2.0776,14.8476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.609375,24.0947,14.3297,29.3521,16.9944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.613281,4.8729,-11.4338,53.0783,15.6601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.617188,23.5136,3.3828,18.2381,57.8223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.621094,29.0564,25.2856,-14.1530,1.7349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.625000,12.4600,38.1454,7.4001,43.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.628906,14.0753,6.7241,36.1583,29.1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.632812,27.8613,2.2835,4.7690,54.1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.636719,28.4448,21.5260,17.7473,-4.2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.640625,8.4782,19.8426,13.9824,37.3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.644531,5.6347,17.1160,-12.7384,34.9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.648438,-18.6490,1.5218,22.2531,3.6178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.652344,-4.8071,-14.5354,-3.4584,-11.3410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.656250,-16.8467,0.7835,-13.5801,28.7830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.660156,-13.5277,-15.9661,-18.2199,-19.5463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.664062,3.7124,-7.4957,-35.0240,4.9878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.667969,-36.2532,-27.1425,-29.9120,8.9769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.671875,-2.3691,-23.1484,-32.9078,-17.6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.675781,-16.5171,-11.4073,18.1993,-18.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.679688,-18.1154,-48.5678,2.3874,10.6847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.683594,-27.9529,5.1591,-24.6036,-19.1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.687500,-7.0445,-11.9931,22.6719,-20.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.691406,25.6932,-49.1525,20.5192,-50.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.695312,-40.3212,0.4273,-4.3112,10.5763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.699219,-26.5429,-3.7094,18.5457,-8.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.703125,4.8684,-8.1146,5.2681,12.8180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.707031,16.7045,41.1661,35.1595,2.3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.710938,29.4637,27.9258,30.5751,27.6343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.714844,24.8018,15.6509,19.1570,30.6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.718750,-4.9511,20.4055,8.0204,-3.2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.722656,29.2237,23.9883,25.3610,5.5023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.726562,16.5887,-5.2486,32.1171,21.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.730469,30.5011,56.6537,41.3907,32.4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.734375,3.4767,14.9002,27.3283,11.1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.738281,-12.5868,37.5179,26.8619,10.2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.742188,-0.8404,-6.7959,-3.9146,9.2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.746094,8.4699,9.9057,-28.3025,-12.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.750000,1.9615,-21.5357,-30.0777,-9.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.753906,-8.1897,-51.6688,-14.8853,-8.4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.757812,-21.7703,0.9684,-27.3725,6.5648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.761719,-17.9745,-13.0708,-22.0647,16.3320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.765625,3.7925,-26.3877,-12.6009,-25.6341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.769531,18.5153,-70.3936,-16.3676,-1.6932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.773438,-13.5304,-26.9725,-61.8169,-8.8686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.777344,-3.4894,-14.7627,12.5439,-18.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.781250,-27.5986,-32.8476,-18.5107,-23.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.785156,6.7911,-11.5299,-17.0982,-2.5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.789062,-14.7558,-19.0384,-19.7429,-11.4540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.792969,-23.9584,-22.9821,-17.0470,6.5346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.796875,17.1860,-2.2328,8.7902,-10.4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.800781,6.1108,-27.7813,-17.0109,-8.4140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.804688,30.2512,16.8660,7.3691,27.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.808594,25.7580,14.8378,30.2664,16.6360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.812500,-2.8258,25.6525,14.4575,17.9372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.816406,21.5699,35.7298,22.5038,8.4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.820312,6.4430,16.1045,-4.1102,27.1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.824219,38.7526,-20.5229,30.3833,11.6452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.828125,19.8022,14.6581,23.4020,23.7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.832031,6.2383,-1.0633,15.1383,2.0561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.835938,-17.7039,34.2392,25.2725,-10.9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.839844,26.1137,3.0585,-5.7060,-10.2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.843750,-1.1642,16.5956,34.8872,2.4204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.847656,-4.8353,21.0070,47.3537,-23.2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.851562,1.5198,-16.9532,-8.9988,14.6058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.855469,-23.4891,-9.0899,13.9226,-36.5243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.859375,-36.8666,-13.5058,-9.1309,-21.0594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.863281,-14.2255,15.9733,-27.9996,-2.6248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.867188,-33.0858,-0.1285,8.2104,-16.7239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.871094,-21.1250,-35.9362,-16.2351,-25.5988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.875000,-32.6080,-28.7873,-2.5039,-1.1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.878906,-38.4930,-25.0631,18.2761,-29.2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.882812,-40.1164,-27.6797,-0.2439,-15.6571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.886719,-10.4424,-16.7046,-2.0387,-30.7992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.890625,8.7457,-15.6515,-16.0102,12.0190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.894531,11.6852,-2.4393,-12.0700,12.6755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.898438,2.2851,0.1840,4.1912,18.1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.902344,28.0655,23.9999,4.2968,16.6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.906250,3.0397,-0.3522,23.4585,20.1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.910156,27.0728,-10.2471,-0.5152,23.9217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.914062,10.2376,10.2204,5.8431,29.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.917969,8.5026,10.1926,15.7969,27.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.921875,32.1443,42.0996,18.9812,10.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.925781,25.8986,32.0899,16.7306,-11.1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.929688,27.0973,37.1219,10.1547,50.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.933594,-7.4878,29.2785,-2.4092,5.4377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.937500,26.5707,-18.4490,13.5492,7.2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.941406,16.9209,-6.0247,17.5650,20.7050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.945312,-4.0568,-20.4937,-0.8080,2.8659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.949219,5.8331,20.5951,-19.4084,-29.7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.953125,8.8090,4.9664,-44.3432,-31.5737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.957031,-22.9372,-5.9238,5.0219,-5.9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.960938,-26.3897,-23.9800,-25.8857,-14.2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.964844,-22.4006,-24.9102,-5.7223,-33.8116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.968750,-52.9343,-32.5148,-1.9662,-28.1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.972656,-15.0250,-10.2284,-14.2539,-26.9061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.976562,-5.4792,-17.5866,-10.3672,-22.2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.980469,-8.6077,-6.7517,-8.6713,-16.7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.984375,-6.9577,-7.8676,-21.0969,-24.6829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.988281,5.0666,2.0975,-30.0586,-3.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.992188,-7.3114,1.9404,4.7554,1.2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872007.996094,-24.5566,15.5497,-24.1620,11.7816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.000000,5.8448,14.9995,-1.0474,16.7158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stimulus_6hz
1741872008.003906,28.0752,0.8403,1.0570,22.5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.007812,18.1105,20.0309,24.4949,10.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.011719,10.4897,20.7077,23.8088,19.6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.015625,30.2434,15.6233,14.0538,12.1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.019531,25.5770,19.5262,19.4964,30.0681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.023438,16.6656,35.0050,56.0160,15.6609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.027344,20.6120,26.9394,14.3562,33.8685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.031250,11.8593,30.5792,21.5710,42.5129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.035156,22.6398,14.0201,30.0378,20.9103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.039062,-4.0888,26.6570,18.4642,8.1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.042969,9.7869,16.4402,21.8613,18.1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.046875,13.0144,-12.1178,24.0619,20.1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.050781,-1.3165,-10.2552,23.8645,-12.7602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.054688,-5.7139,-22.1985,-2.2169,-5.8610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.058594,-12.4034,-29.6457,-1.5584,-8.4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.062500,-8.6283,23.5474,-8.5485,-22.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.066406,-24.2315,6.1792,-28.3008,-13.9282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.070312,-21.8652,-2.5721,-14.0742,-48.6610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.074219,-33.2929,-13.0431,-42.7063,-20.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.078125,-22.5109,-26.5930,-12.2201,1.9613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.082031,-46.1075,-32.6623,-48.5796,-14.9038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.085938,-12.2260,-15.8007,-29.2200,-19.8618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.089844,0.7303,-19.3143,1.4682,-34.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.093750,-4.8601,6.8527,-0.7964,-16.9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.097656,14.8489,3.3117,-4.1271,-1.8353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.101562,25.8855,18.6993,-6.6779,0.4423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.105469,10.0867,13.9637,-9.1647,-14.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.109375,-0.7663,-11.1785,-1.5212,13.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.113281,33.5559,14.5980,19.8738,0.9892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.117188,32.4941,24.9693,7.4681,8.6886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.121094,26.7130,24.1022,-19.2901,33.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.125000,11.7364,11.2839,-6.8118,17.2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.128906,23.7210,10.7017,-1.8437,11.1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.132812,10.7462,5.4419,4.1300,4.8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.136719,0.8533,-13.1910,0.6851,6.5765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.140625,12.9758,7.1522,-14.3222,5.9809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.144531,-11.7347,14.5501,6.8444,23.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.148438,9.3037,-9.1705,-36.0301,5.2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.152344,-2.5862,-25.4391,-21.2628,19.2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.156250,-12.8486,3.7391,-1.5603,-20.8030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.160156,-15.4966,5.5685,-7.7725,11.9874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.164062,-33.7745,-24.2841,-21.5502,-13.1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.167969,-34.6183,-33.4890,-3.9908,-16.9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.171875,5.9928,-22.1725,-13.6006,-18.8827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.175781,-21.6427,-15.1662,-14.7400,17.8386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.179688,-38.9556,-24.3383,-3.9924,-22.9070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.183594,-0.9795,-38.3069,-3.1592,16.5899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.187500,-26.3985,3.3765,15.2382,0.6378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.191406,2.0014,-3.0149,-3.8311,-26.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.195312,20.2494,21.3693,1.9519,-20.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.199219,-0.2237,3.6678,13.7877,0.4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.203125,25.1134,29.8317,16.0442,2.8129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.207031,23.0043,8.6003,47.8293,-1.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.210938,39.1259,6.4624,31.2015,-0.2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.214844,26.8530,10.6219,14.7464,33.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.218750,11.7068,47.0006,4.2379,14.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.222656,-11.2746,17.1562,49.8504,19.5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.226562,7.2249,42.8296,19.0050,14.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.230469,9.5619,10.1744,26.6708,11.8959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.234375,28.9494,-6.7097,17.3878,41.7050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.238281,28.3927,20.6643,24.7973,15.4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.242188,-10.7501,-3.9307,-1.2270,43.3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.246094,19.2029,5.4140,2.8483,12.2595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.250000,-15.6247,-1.0085,-13.1771,-12.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.253906,-21.1655,-5.8717,30.9335,12.7985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.257812,-33.5406,11.9419,-27.3112,-9.7241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.261719,-11.0749,-12.3570,-12.0121,12.1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.265625,-27.3130,-16.7341,18.9337,-22.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.269531,-0.1075,-25.1243,-9.3765,-36.2939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.273438,-33.5118,-11.8213,-26.9642,-10.5690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.277344,-7.8009,-12.0939,-23.5908,11.2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.281250,-34.7364,-22.5732,-36.4512,-18.1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.285156,2.1522,0.8067,3.9331,2.8616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.289062,-7.5443,-12.3707,-20.6859,-12.6138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.292969,-0.3240,3.9840,-13.7039,15.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.296875,-5.2289,-19.7448,-20.6238,-0.6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.300781,-1.2217,18.7081,-6.8282,12.3342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.304688,17.0126,-1.2099,3.9986,6.3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872008.308594,40.6718,23.6754,24.0907,2.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
